CMS SCHEDULE,YEAR,HCPCS,GEOGRAPHY,MOD,EFF_DATE,SHORTDESC,FILE_NAME,NF RATE,F RATE
3. LAB,2025,84160,NATIONAL,,2025-01-01,Assay of protein any source,CLFS 2025 Q1V1.csv,5.61,5.61
3. LAB,2025,84163,NATIONAL,,2025-01-01,Pappa serum,CLFS 2025 Q1V1.csv,15.05,15.05
3. LAB,2025,84165,NATIONAL,,2025-01-01,Protein e-phoresis serum,CLFS 2025 Q1V1.csv,10.74,10.74
3. LAB,2025,84166,NATIONAL,,2025-01-01,Protein e-phoresis/urine/csf,CLFS 2025 Q1V1.csv,17.83,17.83
3. LAB,2025,84181,NATIONAL,,2025-01-01,Western blot test,CLFS 2025 Q1V1.csv,17.03,17.03
3. LAB,2025,84182,NATIONAL,,2025-01-01,Protein western blot test,CLFS 2025 Q1V1.csv,29.21,29.21
3. LAB,2025,84202,NATIONAL,,2025-01-01,Assay rbc protoporphyrin,CLFS 2025 Q1V1.csv,14.35,14.35
3. LAB,2025,84203,NATIONAL,,2025-01-01,Test rbc protoporphyrin,CLFS 2025 Q1V1.csv,9.74,9.74
3. LAB,2025,84206,NATIONAL,,2025-01-01,Assay of proinsulin,CLFS 2025 Q1V1.csv,26.69,26.69
3. LAB,2025,84207,NATIONAL,,2025-01-01,Assay of vitamin b-6,CLFS 2025 Q1V1.csv,28.1,28.1
3. LAB,2025,84210,NATIONAL,,2025-01-01,Assay of pyruvate,CLFS 2025 Q1V1.csv,14.48,14.48
3. LAB,2025,84220,NATIONAL,,2025-01-01,Assay of pyruvate kinase,CLFS 2025 Q1V1.csv,9.44,9.44
3. LAB,2025,84228,NATIONAL,,2025-01-01,Assay of quinine,CLFS 2025 Q1V1.csv,11.63,11.63
3. LAB,2025,84233,NATIONAL,,2025-01-01,Assay of estrogen,CLFS 2025 Q1V1.csv,87.88,87.88
3. LAB,2025,84234,NATIONAL,,2025-01-01,Assay of progesterone,CLFS 2025 Q1V1.csv,64.88,64.88
3. LAB,2025,84235,NATIONAL,,2025-01-01,Assay of endocrine hormone,CLFS 2025 Q1V1.csv,71.23,71.23
3. LAB,2025,84238,NATIONAL,,2025-01-01,Assay nonendocrine receptor,CLFS 2025 Q1V1.csv,36.57,36.57
3. LAB,2025,84244,NATIONAL,,2025-01-01,Assay of renin,CLFS 2025 Q1V1.csv,21.99,21.99
3. LAB,2025,84252,NATIONAL,,2025-01-01,Assay of vitamin b-2,CLFS 2025 Q1V1.csv,20.24,20.24
3. LAB,2025,84255,NATIONAL,,2025-01-01,Assay of selenium,CLFS 2025 Q1V1.csv,25.53,25.53
3. LAB,2025,84260,NATIONAL,,2025-01-01,Assay of serotonin,CLFS 2025 Q1V1.csv,30.98,30.98
3. LAB,2025,84270,NATIONAL,,2025-01-01,Assay of sex hormone globul,CLFS 2025 Q1V1.csv,21.73,21.73
3. LAB,2025,84275,NATIONAL,,2025-01-01,Assay of sialic acid,CLFS 2025 Q1V1.csv,13.44,13.44
3. LAB,2025,84285,NATIONAL,,2025-01-01,Assay of silica,CLFS 2025 Q1V1.csv,25.21,25.21
3. LAB,2025,84295,NATIONAL,,2025-01-01,Assay of serum sodium,CLFS 2025 Q1V1.csv,4.81,4.81
3. LAB,2025,84295,NATIONAL,QW,2025-01-01,Assay of serum sodium,CLFS 2025 Q1V1.csv,4.81,4.81
3. LAB,2025,84300,NATIONAL,,2025-01-01,Assay of urine sodium,CLFS 2025 Q1V1.csv,5.06,5.06
3. LAB,2025,84302,NATIONAL,,2025-01-01,Assay of sweat sodium,CLFS 2025 Q1V1.csv,4.86,4.86
3. LAB,2025,84305,NATIONAL,,2025-01-01,Assay of somatomedin,CLFS 2025 Q1V1.csv,21.26,21.26
3. LAB,2025,84307,NATIONAL,,2025-01-01,Assay of somatostatin,CLFS 2025 Q1V1.csv,18.28,18.28
3. LAB,2025,84311,NATIONAL,,2025-01-01,Spectrophotometry,CLFS 2025 Q1V1.csv,8.1,8.1
3. LAB,2025,84315,NATIONAL,,2025-01-01,Body fluid specific gravity,CLFS 2025 Q1V1.csv,3.28,3.28
3. LAB,2025,84375,NATIONAL,,2025-01-01,Chromatogram assay sugars,CLFS 2025 Q1V1.csv,39.0,39.0
3. LAB,2025,84376,NATIONAL,,2025-01-01,Sugars single qual,CLFS 2025 Q1V1.csv,5.5,5.5
3. LAB,2025,84377,NATIONAL,,2025-01-01,Sugars multiple qual,CLFS 2025 Q1V1.csv,5.5,5.5
3. LAB,2025,84378,NATIONAL,,2025-01-01,Sugars single quant,CLFS 2025 Q1V1.csv,11.53,11.53
3. LAB,2025,84379,NATIONAL,,2025-01-01,Sugars multiple quant,CLFS 2025 Q1V1.csv,11.53,11.53
3. LAB,2025,84392,NATIONAL,,2025-01-01,Assay of urine sulfate,CLFS 2025 Q1V1.csv,5.49,5.49
3. LAB,2025,84393,NATIONAL,,2025-01-01,Tau phosphorylated ea,CLFS 2025 Q1V1.csv,0.0,0.0
3. LAB,2025,84394,NATIONAL,,2025-01-01,Total tau,CLFS 2025 Q1V1.csv,0.0,0.0
3. LAB,2025,84402,NATIONAL,,2025-01-01,Assay of free testosterone,CLFS 2025 Q1V1.csv,25.47,25.47
3. LAB,2025,84403,NATIONAL,,2025-01-01,Assay of total testosterone,CLFS 2025 Q1V1.csv,25.81,25.81
3. LAB,2025,84410,NATIONAL,,2025-01-01,Testosterone bioavailable,CLFS 2025 Q1V1.csv,51.28,51.28
3. LAB,2025,84425,NATIONAL,,2025-01-01,Assay of vitamin b-1,CLFS 2025 Q1V1.csv,21.23,21.23
3. LAB,2025,84430,NATIONAL,,2025-01-01,Assay of thiocyanate,CLFS 2025 Q1V1.csv,11.63,11.63
3. LAB,2025,84431,NATIONAL,,2025-01-01,Thromboxane urine,CLFS 2025 Q1V1.csv,35.11,35.11
3. LAB,2025,84432,NATIONAL,,2025-01-01,Assay of thyroglobulin,CLFS 2025 Q1V1.csv,16.06,16.06
3. LAB,2025,84433,NATIONAL,,2025-01-01,Asy thiopurin s-mthyltrnsfrs,CLFS 2025 Q1V1.csv,22.17,22.17
3. LAB,2025,84436,NATIONAL,,2025-01-01,Assay of total thyroxine,CLFS 2025 Q1V1.csv,6.87,6.87
3. LAB,2025,84437,NATIONAL,,2025-01-01,Assay of neonatal thyroxine,CLFS 2025 Q1V1.csv,6.47,6.47
3. LAB,2025,84439,NATIONAL,,2025-01-01,Assay of free thyroxine,CLFS 2025 Q1V1.csv,9.02,9.02
3. LAB,2025,84442,NATIONAL,,2025-01-01,Assay of thyroid activity,CLFS 2025 Q1V1.csv,14.78,14.78
3. LAB,2025,84443,NATIONAL,,2025-01-01,Assay thyroid stim hormone,CLFS 2025 Q1V1.csv,16.8,16.8
3. LAB,2025,84443,NATIONAL,QW,2025-01-01,Assay thyroid stim hormone,CLFS 2025 Q1V1.csv,16.8,16.8
3. LAB,2025,84445,NATIONAL,,2025-01-01,Assay of tsi globulin,CLFS 2025 Q1V1.csv,50.86,50.86
3. LAB,2025,84446,NATIONAL,,2025-01-01,Assay of vitamin e,CLFS 2025 Q1V1.csv,14.18,14.18
3. LAB,2025,84449,NATIONAL,,2025-01-01,Assay of transcortin,CLFS 2025 Q1V1.csv,18.0,18.0
3. LAB,2025,84450,NATIONAL,,2025-01-01,Transferase (ast) (sgot),CLFS 2025 Q1V1.csv,5.18,5.18
3. LAB,2025,84450,NATIONAL,QW,2025-01-01,Transferase (ast) (sgot),CLFS 2025 Q1V1.csv,5.18,5.18
3. LAB,2025,84460,NATIONAL,,2025-01-01,Alanine amino (alt) (sgpt),CLFS 2025 Q1V1.csv,5.3,5.3
3. LAB,2025,84460,NATIONAL,QW,2025-01-01,Alanine amino (alt) (sgpt),CLFS 2025 Q1V1.csv,5.3,5.3
3. LAB,2025,84466,NATIONAL,,2025-01-01,Assay of transferrin,CLFS 2025 Q1V1.csv,12.76,12.76
3. LAB,2025,84478,NATIONAL,,2025-01-01,Assay of triglycerides,CLFS 2025 Q1V1.csv,5.74,5.74
3. LAB,2025,84478,NATIONAL,QW,2025-01-01,Assay of triglycerides,CLFS 2025 Q1V1.csv,5.74,5.74
3. LAB,2025,84479,NATIONAL,,2025-01-01,Assay of thyroid (t3 or t4),CLFS 2025 Q1V1.csv,6.47,6.47
3. LAB,2025,84480,NATIONAL,,2025-01-01,Assay triiodothyronine (t3),CLFS 2025 Q1V1.csv,14.18,14.18
3. LAB,2025,84481,NATIONAL,,2025-01-01,Free assay (ft-3),CLFS 2025 Q1V1.csv,16.94,16.94
3. LAB,2025,84482,NATIONAL,,2025-01-01,T3 reverse,CLFS 2025 Q1V1.csv,15.76,15.76
3. LAB,2025,84484,NATIONAL,,2025-01-01,Assay of troponin quant,CLFS 2025 Q1V1.csv,12.47,12.47
3. LAB,2025,84485,NATIONAL,,2025-01-01,Assay duodenal fluid trypsin,CLFS 2025 Q1V1.csv,7.2,7.2
3. LAB,2025,84488,NATIONAL,,2025-01-01,Test feces for trypsin,CLFS 2025 Q1V1.csv,7.3,7.3
3. LAB,2025,84490,NATIONAL,,2025-01-01,Assay of feces for trypsin,CLFS 2025 Q1V1.csv,9.93,9.93
3. LAB,2025,84510,NATIONAL,,2025-01-01,Assay of tyrosine,CLFS 2025 Q1V1.csv,10.63,10.63
3. LAB,2025,84512,NATIONAL,,2025-01-01,Assay of troponin qual,CLFS 2025 Q1V1.csv,10.09,10.09
3. LAB,2025,84520,NATIONAL,,2025-01-01,Assay of urea nitrogen,CLFS 2025 Q1V1.csv,3.95,3.95
3. LAB,2025,84520,NATIONAL,QW,2025-01-01,Assay of urea nitrogen,CLFS 2025 Q1V1.csv,3.95,3.95
3. LAB,2025,84525,NATIONAL,,2025-01-01,Urea nitrogen semi-quant,CLFS 2025 Q1V1.csv,5.13,5.13
3. LAB,2025,84540,NATIONAL,,2025-01-01,Assay of urine/urea-n,CLFS 2025 Q1V1.csv,5.56,5.56
3. LAB,2025,84545,NATIONAL,,2025-01-01,Urea-n clearance test,CLFS 2025 Q1V1.csv,7.2,7.2
3. LAB,2025,84550,NATIONAL,,2025-01-01,Assay of blood/uric acid,CLFS 2025 Q1V1.csv,4.52,4.52
3. LAB,2025,84550,NATIONAL,QW,2025-01-01,Assay of blood/uric acid,CLFS 2025 Q1V1.csv,4.52,4.52
3. LAB,2025,84560,NATIONAL,,2025-01-01,Assay of urine/uric acid,CLFS 2025 Q1V1.csv,5.08,5.08
3. LAB,2025,84577,NATIONAL,,2025-01-01,Assay of feces/urobilinogen,CLFS 2025 Q1V1.csv,16.8,16.8
3. LAB,2025,84578,NATIONAL,,2025-01-01,Test urine urobilinogen,CLFS 2025 Q1V1.csv,4.47,4.47
3. LAB,2025,84580,NATIONAL,,2025-01-01,Assay of urine urobilinogen,CLFS 2025 Q1V1.csv,9.55,9.55
3. LAB,2025,84583,NATIONAL,,2025-01-01,Assay of urine urobilinogen,CLFS 2025 Q1V1.csv,6.05,6.05
3. LAB,2025,84585,NATIONAL,,2025-01-01,Assay of urine vma,CLFS 2025 Q1V1.csv,15.5,15.5
3. LAB,2025,84586,NATIONAL,,2025-01-01,Assay of vip,CLFS 2025 Q1V1.csv,35.33,35.33
3. LAB,2025,84588,NATIONAL,,2025-01-01,Assay of vasopressin,CLFS 2025 Q1V1.csv,33.94,33.94
3. LAB,2025,84590,NATIONAL,,2025-01-01,Assay of vitamin a,CLFS 2025 Q1V1.csv,11.61,11.61
3. LAB,2025,84591,NATIONAL,,2025-01-01,Assay of nos vitamin,CLFS 2025 Q1V1.csv,17.06,17.06
3. LAB,2025,84597,NATIONAL,,2025-01-01,Assay of vitamin k,CLFS 2025 Q1V1.csv,13.72,13.72
3. LAB,2025,84600,NATIONAL,,2025-01-01,Assay of volatiles,CLFS 2025 Q1V1.csv,17.11,17.11
3. LAB,2025,84620,NATIONAL,,2025-01-01,Xylose tolerance test,CLFS 2025 Q1V1.csv,12.91,12.91
3. LAB,2025,84630,NATIONAL,,2025-01-01,Assay of zinc,CLFS 2025 Q1V1.csv,11.39,11.39
3. LAB,2025,84681,NATIONAL,,2025-01-01,Assay of c-peptide,CLFS 2025 Q1V1.csv,20.81,20.81
3. LAB,2025,84702,NATIONAL,,2025-01-01,Chorionic gonadotropin test,CLFS 2025 Q1V1.csv,15.05,15.05
3. LAB,2025,84703,NATIONAL,,2025-01-01,Chorionic gonadotropin assay,CLFS 2025 Q1V1.csv,7.52,7.52
3. LAB,2025,84703,NATIONAL,QW,2025-01-01,Chorionic gonadotropin assay,CLFS 2025 Q1V1.csv,7.52,7.52
3. LAB,2025,84704,NATIONAL,,2025-01-01,Hcg free betachain test,CLFS 2025 Q1V1.csv,15.29,15.29
3. LAB,2025,84830,NATIONAL,,2025-01-01,Ovulation tests,CLFS 2025 Q1V1.csv,12.7,12.7
3. LAB,2025,85002,NATIONAL,,2025-01-01,Bleeding time test,CLFS 2025 Q1V1.csv,4.82,4.82
3. LAB,2025,85004,NATIONAL,,2025-01-01,Automated diff wbc count,CLFS 2025 Q1V1.csv,6.47,6.47
3. LAB,2025,85007,NATIONAL,,2025-01-01,Bl smear w/diff wbc count,CLFS 2025 Q1V1.csv,3.8,3.8
3. LAB,2025,85008,NATIONAL,,2025-01-01,Bl smear w/o diff wbc count,CLFS 2025 Q1V1.csv,3.43,3.43
3. LAB,2025,85009,NATIONAL,,2025-01-01,Manual diff wbc count b-coat,CLFS 2025 Q1V1.csv,5.07,5.07
3. LAB,2025,85013,NATIONAL,,2025-01-01,Spun microhematocrit,CLFS 2025 Q1V1.csv,7.0,7.0
3. LAB,2025,85014,NATIONAL,,2025-01-01,Hematocrit,CLFS 2025 Q1V1.csv,2.37,2.37
3. LAB,2025,85014,NATIONAL,QW,2025-01-01,Hematocrit,CLFS 2025 Q1V1.csv,2.37,2.37
3. LAB,2025,85018,NATIONAL,,2025-01-01,Hemoglobin,CLFS 2025 Q1V1.csv,2.37,2.37
3. LAB,2025,85018,NATIONAL,QW,2025-01-01,Hemoglobin,CLFS 2025 Q1V1.csv,2.37,2.37
3. LAB,2025,85025,NATIONAL,,2025-01-01,Complete cbc w/auto diff wbc,CLFS 2025 Q1V1.csv,7.77,7.77
3. LAB,2025,85025,NATIONAL,QW,2025-01-01,Complete cbc w/auto diff wbc,CLFS 2025 Q1V1.csv,7.77,7.77
3. LAB,2025,85027,NATIONAL,,2025-01-01,Complete cbc automated,CLFS 2025 Q1V1.csv,6.47,6.47
3. LAB,2025,85032,NATIONAL,,2025-01-01,Manual cell count each,CLFS 2025 Q1V1.csv,4.31,4.31
3. LAB,2025,85041,NATIONAL,,2025-01-01,Automated rbc count,CLFS 2025 Q1V1.csv,3.02,3.02
3. LAB,2025,85044,NATIONAL,,2025-01-01,Manual reticulocyte count,CLFS 2025 Q1V1.csv,4.31,4.31
3. LAB,2025,85045,NATIONAL,,2025-01-01,Automated reticulocyte count,CLFS 2025 Q1V1.csv,3.99,3.99
3. LAB,2025,85046,NATIONAL,,2025-01-01,Reticyte/hgb concentrate,CLFS 2025 Q1V1.csv,5.57,5.57
3. LAB,2025,85048,NATIONAL,,2025-01-01,Automated leukocyte count,CLFS 2025 Q1V1.csv,2.54,2.54
3. LAB,2025,85049,NATIONAL,,2025-01-01,Automated platelet count,CLFS 2025 Q1V1.csv,4.48,4.48
3. LAB,2025,85055,NATIONAL,,2025-01-01,Reticulated platelet assay,CLFS 2025 Q1V1.csv,35.74,35.74
3. LAB,2025,85130,NATIONAL,,2025-01-01,Chromogenic substrate assay,CLFS 2025 Q1V1.csv,11.89,11.89
3. LAB,2025,85170,NATIONAL,,2025-01-01,Blood clot retraction,CLFS 2025 Q1V1.csv,16.3,16.3
3. LAB,2025,85175,NATIONAL,,2025-01-01,Blood clot lysis time,CLFS 2025 Q1V1.csv,20.37,20.37
3. LAB,2025,85210,NATIONAL,,2025-01-01,Clot factor ii prothrom spec,CLFS 2025 Q1V1.csv,12.98,12.98
3. LAB,2025,85220,NATIONAL,,2025-01-01,Blooc clot factor v test,CLFS 2025 Q1V1.csv,17.65,17.65
3. LAB,2025,85230,NATIONAL,,2025-01-01,Clot factor vii proconvertin,CLFS 2025 Q1V1.csv,17.9,17.9
3. LAB,2025,85240,NATIONAL,,2025-01-01,Clot factor viii ahg 1 stage,CLFS 2025 Q1V1.csv,17.9,17.9
3. LAB,2025,85244,NATIONAL,,2025-01-01,Clot factor viii reltd antgn,CLFS 2025 Q1V1.csv,20.42,20.42
3. LAB,2025,85245,NATIONAL,,2025-01-01,Clot factor viii vw ristoctn,CLFS 2025 Q1V1.csv,22.94,22.94
3. LAB,2025,85246,NATIONAL,,2025-01-01,Clot factor viii vw antigen,CLFS 2025 Q1V1.csv,22.94,22.94
3. LAB,2025,85247,NATIONAL,,2025-01-01,Clot factor viii multimetric,CLFS 2025 Q1V1.csv,22.94,22.94
3. LAB,2025,85250,NATIONAL,,2025-01-01,Clot factor ix ptc/chrstmas,CLFS 2025 Q1V1.csv,19.04,19.04
3. LAB,2025,85260,NATIONAL,,2025-01-01,Clot factor x stuart-power,CLFS 2025 Q1V1.csv,17.9,17.9
3. LAB,2025,85270,NATIONAL,,2025-01-01,Clot factor xi pta,CLFS 2025 Q1V1.csv,17.9,17.9
3. LAB,2025,85280,NATIONAL,,2025-01-01,Clot factor xii hageman,CLFS 2025 Q1V1.csv,19.35,19.35
3. LAB,2025,85290,NATIONAL,,2025-01-01,Clot factor xiii fibrin stab,CLFS 2025 Q1V1.csv,16.34,16.34
3. LAB,2025,85291,NATIONAL,,2025-01-01,Clot factor xiii fibrin scrn,CLFS 2025 Q1V1.csv,9.11,9.11
3. LAB,2025,85292,NATIONAL,,2025-01-01,Clot factor fletcher fact,CLFS 2025 Q1V1.csv,18.93,18.93
3. LAB,2025,85293,NATIONAL,,2025-01-01,Clot factor wght kininogen,CLFS 2025 Q1V1.csv,18.93,18.93
3. LAB,2025,85300,NATIONAL,,2025-01-01,Antithrombin iii activity,CLFS 2025 Q1V1.csv,11.85,11.85
3. LAB,2025,85301,NATIONAL,,2025-01-01,Antithrombin iii antigen,CLFS 2025 Q1V1.csv,10.81,10.81
3. LAB,2025,85302,NATIONAL,,2025-01-01,Clot inhibit prot c antigen,CLFS 2025 Q1V1.csv,12.01,12.01
3. LAB,2025,85303,NATIONAL,,2025-01-01,Clot inhibit prot c activity,CLFS 2025 Q1V1.csv,13.84,13.84
3. LAB,2025,85305,NATIONAL,,2025-01-01,Clot inhibit prot s total,CLFS 2025 Q1V1.csv,11.61,11.61
3. LAB,2025,85306,NATIONAL,,2025-01-01,Clot inhibit prot s free,CLFS 2025 Q1V1.csv,15.32,15.32
3. LAB,2025,85307,NATIONAL,,2025-01-01,Assay activated protein c,CLFS 2025 Q1V1.csv,15.32,15.32
3. LAB,2025,85335,NATIONAL,,2025-01-01,Factor inhibitor test,CLFS 2025 Q1V1.csv,12.87,12.87
3. LAB,2025,85337,NATIONAL,,2025-01-01,Thrombomodulin,CLFS 2025 Q1V1.csv,17.27,17.27
3. LAB,2025,85345,NATIONAL,,2025-01-01,Coagulation time lee & white,CLFS 2025 Q1V1.csv,4.69,4.69
3. LAB,2025,85347,NATIONAL,,2025-01-01,Coagulation time activated,CLFS 2025 Q1V1.csv,4.28,4.28
3. LAB,2025,85348,NATIONAL,,2025-01-01,Coagulation time otr method,CLFS 2025 Q1V1.csv,4.49,4.49
3. LAB,2025,85360,NATIONAL,,2025-01-01,Euglobulin lysis,CLFS 2025 Q1V1.csv,8.41,8.41
3. LAB,2025,85362,NATIONAL,,2025-01-01,Fibrin degradation products,CLFS 2025 Q1V1.csv,6.89,6.89
3. LAB,2025,85366,NATIONAL,,2025-01-01,Fibrinogen test,CLFS 2025 Q1V1.csv,80.46,80.46
3. LAB,2025,85370,NATIONAL,,2025-01-01,Fibrinogen test,CLFS 2025 Q1V1.csv,12.43,12.43
3. LAB,2025,85378,NATIONAL,,2025-01-01,Fibrin degrade semiquant,CLFS 2025 Q1V1.csv,9.72,9.72
3. LAB,2025,85379,NATIONAL,,2025-01-01,Fibrin degradation quant,CLFS 2025 Q1V1.csv,10.18,10.18
3. LAB,2025,85380,NATIONAL,,2025-01-01,Fibrin degradj d-dimer,CLFS 2025 Q1V1.csv,10.18,10.18
3. LAB,2025,85384,NATIONAL,,2025-01-01,Fibrinogen activity,CLFS 2025 Q1V1.csv,9.72,9.72
3. LAB,2025,85385,NATIONAL,,2025-01-01,Fibrinogen antigen,CLFS 2025 Q1V1.csv,14.46,14.46
3. LAB,2025,85390,NATIONAL,,2025-01-01,Fibrinolysins screen i&r,CLFS 2025 Q1V1.csv,15.48,15.48
3. LAB,2025,85397,NATIONAL,,2025-01-01,Clotting funct activity,CLFS 2025 Q1V1.csv,30.86,30.86
3. LAB,2025,85400,NATIONAL,,2025-01-01,Fibrinolytic plasmin,CLFS 2025 Q1V1.csv,7.71,7.71
3. LAB,2025,85410,NATIONAL,,2025-01-01,Fibrinolytic antiplasmin,CLFS 2025 Q1V1.csv,7.71,7.71
3. LAB,2025,85415,NATIONAL,,2025-01-01,Fibrinolytic plasminogen,CLFS 2025 Q1V1.csv,17.19,17.19
3. LAB,2025,85420,NATIONAL,,2025-01-01,Fibrinolytic plasminogen,CLFS 2025 Q1V1.csv,6.53,6.53
3. LAB,2025,85421,NATIONAL,,2025-01-01,Fibrinolytic plasminogen,CLFS 2025 Q1V1.csv,10.18,10.18
3. LAB,2025,85441,NATIONAL,,2025-01-01,Heinz bodies direct,CLFS 2025 Q1V1.csv,4.2,4.2
3. LAB,2025,85445,NATIONAL,,2025-01-01,Heinz bodies induced,CLFS 2025 Q1V1.csv,6.82,6.82
3. LAB,2025,85460,NATIONAL,,2025-01-01,Hemoglobin fetal,CLFS 2025 Q1V1.csv,7.73,7.73
3. LAB,2025,85461,NATIONAL,,2025-01-01,Hemoglobin fetal,CLFS 2025 Q1V1.csv,9.36,9.36
3. LAB,2025,85475,NATIONAL,,2025-01-01,Hemolysin acid,CLFS 2025 Q1V1.csv,8.87,8.87
3. LAB,2025,85520,NATIONAL,,2025-01-01,Heparin assay,CLFS 2025 Q1V1.csv,13.09,13.09
3. LAB,2025,85525,NATIONAL,,2025-01-01,Heparin neutralization,CLFS 2025 Q1V1.csv,11.84,11.84
3. LAB,2025,85530,NATIONAL,,2025-01-01,Heparin-protamine tolerance,CLFS 2025 Q1V1.csv,13.09,13.09
3. LAB,2025,85536,NATIONAL,,2025-01-01,Iron stain peripheral blood,CLFS 2025 Q1V1.csv,6.88,6.88
3. LAB,2025,85540,NATIONAL,,2025-01-01,Wbc alkaline phosphatase,CLFS 2025 Q1V1.csv,8.6,8.6
3. LAB,2025,85547,NATIONAL,,2025-01-01,Rbc mechanical fragility,CLFS 2025 Q1V1.csv,8.6,8.6
3. LAB,2025,85549,NATIONAL,,2025-01-01,Muramidase,CLFS 2025 Q1V1.csv,18.75,18.75
3. LAB,2025,85555,NATIONAL,,2025-01-01,Rbc osmotic fragility,CLFS 2025 Q1V1.csv,7.47,7.47
3. LAB,2025,85557,NATIONAL,,2025-01-01,Rbc osmotic fragility,CLFS 2025 Q1V1.csv,13.36,13.36
3. LAB,2025,85576,NATIONAL,,2025-01-01,Blood platelet aggregation,CLFS 2025 Q1V1.csv,24.91,24.91
3. LAB,2025,85576,NATIONAL,QW,2025-01-01,Blood platelet aggregation,CLFS 2025 Q1V1.csv,24.91,24.91
3. LAB,2025,85597,NATIONAL,,2025-01-01,Phospholipid pltlt neutraliz,CLFS 2025 Q1V1.csv,17.98,17.98
3. LAB,2025,85598,NATIONAL,,2025-01-01,Hexagnal phosph pltlt neutrl,CLFS 2025 Q1V1.csv,17.98,17.98
3. LAB,2025,85610,NATIONAL,,2025-01-01,Prothrombin time,CLFS 2025 Q1V1.csv,4.29,4.29
3. LAB,2025,85610,NATIONAL,QW,2025-01-01,Prothrombin time,CLFS 2025 Q1V1.csv,4.29,4.29
3. LAB,2025,85611,NATIONAL,,2025-01-01,Prothrombin test,CLFS 2025 Q1V1.csv,3.94,3.94
3. LAB,2025,85612,NATIONAL,,2025-01-01,Viper venom prothrombin time,CLFS 2025 Q1V1.csv,17.49,17.49
3. LAB,2025,85613,NATIONAL,,2025-01-01,Russell viper venom diluted,CLFS 2025 Q1V1.csv,9.58,9.58
3. LAB,2025,85635,NATIONAL,,2025-01-01,Reptilase test,CLFS 2025 Q1V1.csv,9.85,9.85
3. LAB,2025,85651,NATIONAL,,2025-01-01,Rbc sed rate nonautomated,CLFS 2025 Q1V1.csv,4.27,4.27
3. LAB,2025,85652,NATIONAL,,2025-01-01,Rbc sed rate automated,CLFS 2025 Q1V1.csv,2.7,2.7
3. LAB,2025,85660,NATIONAL,,2025-01-01,Rbc sickle cell test,CLFS 2025 Q1V1.csv,5.51,5.51
3. LAB,2025,85670,NATIONAL,,2025-01-01,Thrombin time plasma,CLFS 2025 Q1V1.csv,5.77,5.77
3. LAB,2025,85675,NATIONAL,,2025-01-01,Thrombin time titer,CLFS 2025 Q1V1.csv,6.85,6.85
3. LAB,2025,85705,NATIONAL,,2025-01-01,Thromboplastin inhibition,CLFS 2025 Q1V1.csv,9.63,9.63
3. LAB,2025,85730,NATIONAL,,2025-01-01,Thromboplastin time partial,CLFS 2025 Q1V1.csv,6.01,6.01
3. LAB,2025,85732,NATIONAL,,2025-01-01,Thromboplastin time partial,CLFS 2025 Q1V1.csv,6.47,6.47
3. LAB,2025,85810,NATIONAL,,2025-01-01,Blood viscosity examination,CLFS 2025 Q1V1.csv,11.67,11.67
3. LAB,2025,86000,NATIONAL,,2025-01-01,Agglutinins febrile antigen,CLFS 2025 Q1V1.csv,6.98,6.98
3. LAB,2025,86001,NATIONAL,,2025-01-01,Allergen specific igg,CLFS 2025 Q1V1.csv,7.82,7.82
3. LAB,2025,86003,NATIONAL,,2025-01-01,Allg spec ige crude xtrc ea,CLFS 2025 Q1V1.csv,5.22,5.22
3. LAB,2025,86005,NATIONAL,,2025-01-01,Allg spec ige multiallg scr,CLFS 2025 Q1V1.csv,7.97,7.97
3. LAB,2025,86008,NATIONAL,,2025-01-01,Allg spec ige recomb ea,CLFS 2025 Q1V1.csv,17.93,17.93
3. LAB,2025,86015,NATIONAL,,2025-01-01,Actin antibody each,CLFS 2025 Q1V1.csv,12.05,12.05
3. LAB,2025,86021,NATIONAL,,2025-01-01,Wbc antibody identification,CLFS 2025 Q1V1.csv,15.05,15.05
3. LAB,2025,86022,NATIONAL,,2025-01-01,Platelet antibodies,CLFS 2025 Q1V1.csv,18.37,18.37
3. LAB,2025,86023,NATIONAL,,2025-01-01,Immunoglobulin assay,CLFS 2025 Q1V1.csv,12.46,12.46
3. LAB,2025,86036,NATIONAL,,2025-01-01,Anca screen each antibody,CLFS 2025 Q1V1.csv,12.05,12.05
3. LAB,2025,86037,NATIONAL,,2025-01-01,Anca titer each antibody,CLFS 2025 Q1V1.csv,12.05,12.05
3. LAB,2025,86038,NATIONAL,,2025-01-01,Antinuclear antibodies,CLFS 2025 Q1V1.csv,12.09,12.09
3. LAB,2025,86039,NATIONAL,,2025-01-01,Antinuclear antibodies (ana),CLFS 2025 Q1V1.csv,11.16,11.16
3. LAB,2025,86041,NATIONAL,,2025-01-01,Acetylcholn rcptr bndng antb,CLFS 2025 Q1V1.csv,18.4,18.4
3. LAB,2025,86042,NATIONAL,,2025-01-01,Acetylcholn rcptr blckg antb,CLFS 2025 Q1V1.csv,18.4,18.4
3. LAB,2025,86043,NATIONAL,,2025-01-01,Acetylcholn rcptr modlg antb,CLFS 2025 Q1V1.csv,12.05,12.05
3. LAB,2025,86051,NATIONAL,,2025-01-01,Aquaporin-4 antb elisa,CLFS 2025 Q1V1.csv,11.53,11.53
