CMS SCHEDULE,YEAR,EFF_DATE,HCPCS,MOD,SHORTDESC,GEOGRAPHY,FILE_NAME,NF RATE,F RATE
4. DME,2025,2025-01-01,E2607,,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,242.31,242.31
4. DME,2025,2025-01-01,E2607,NUKE,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2607,NUKU,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,349.05,349.05
4. DME,2025,2025-01-01,E2607,,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,24.23,24.23
4. DME,2025,2025-01-01,E2607,RRKE,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2607,RRKU,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,34.91,34.91
4. DME,2025,2025-01-01,E2607,,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,181.74,181.74
4. DME,2025,2025-01-01,E2607,UEKE,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2607,UEKU,Skin pro/pos wc cus wd <22in,OR (NR),DMEPOS_JAN.csv,261.79,261.79
4. DME,2025,2025-01-01,E2608,,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,310.97,310.97
4. DME,2025,2025-01-01,E2608,NUKE,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2608,NUKU,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,419.17,419.17
4. DME,2025,2025-01-01,E2608,,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,31.1,31.1
4. DME,2025,2025-01-01,E2608,RRKE,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2608,RRKU,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,41.91,41.91
4. DME,2025,2025-01-01,E2608,,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,233.23,233.23
4. DME,2025,2025-01-01,E2608,UEKE,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2608,UEKU,Skin pro/pos wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,314.38,314.38
4. DME,2025,2025-01-01,E2611,,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,175.28,175.28
4. DME,2025,2025-01-01,E2611,NUKE,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2611,NUKU,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,376.16,376.16
4. DME,2025,2025-01-01,E2611,,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,17.53,17.53
4. DME,2025,2025-01-01,E2611,RRKE,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2611,RRKU,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,37.6,37.6
4. DME,2025,2025-01-01,E2611,,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,131.46,131.46
4. DME,2025,2025-01-01,E2611,UEKE,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2611,UEKU,Gen use back cush wdth <22in,OR (NR),DMEPOS_JAN.csv,282.13,282.13
4. DME,2025,2025-01-01,E2612,,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,358.33,358.33
4. DME,2025,2025-01-01,E2612,NUKE,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2612,NUKU,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,508.84,508.84
4. DME,2025,2025-01-01,E2612,,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,35.83,35.83
4. DME,2025,2025-01-01,E2612,RRKE,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2612,RRKU,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,50.88,50.88
4. DME,2025,2025-01-01,E2612,,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,268.75,268.75
4. DME,2025,2025-01-01,E2612,UEKE,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2612,UEKU,Gen use back cush wdth>=22in,OR (NR),DMEPOS_JAN.csv,381.6,381.6
4. DME,2025,2025-01-01,E2613,,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,344.75,344.75
4. DME,2025,2025-01-01,E2613,NUKE,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2613,NUKU,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,473.32,473.32
4. DME,2025,2025-01-01,E2613,,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,34.47,34.47
4. DME,2025,2025-01-01,E2613,RRKE,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2613,RRKU,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,47.34,47.34
4. DME,2025,2025-01-01,E2613,,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,258.56,258.56
4. DME,2025,2025-01-01,E2613,UEKE,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2613,UEKU,Position back cush wd <22in,OR (NR),DMEPOS_JAN.csv,354.98,354.98
4. DME,2025,2025-01-01,E2614,,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,513.59,513.59
4. DME,2025,2025-01-01,E2614,NUKE,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2614,NUKU,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,655.04,655.04
4. DME,2025,2025-01-01,E2614,,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,51.36,51.36
4. DME,2025,2025-01-01,E2614,RRKE,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2614,RRKU,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,65.5,65.5
4. DME,2025,2025-01-01,E2614,,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,385.19,385.19
4. DME,2025,2025-01-01,E2614,UEKE,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2614,UEKU,Position back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,491.3,491.3
4. DME,2025,2025-01-01,E2615,,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,403.72,403.72
4. DME,2025,2025-01-01,E2615,NUKE,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2615,NUKU,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,544.69,544.69
4. DME,2025,2025-01-01,E2615,,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,40.37,40.37
4. DME,2025,2025-01-01,E2615,RRKE,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2615,RRKU,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,54.48,54.48
4. DME,2025,2025-01-01,E2615,,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,302.8,302.8
4. DME,2025,2025-01-01,E2615,UEKE,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2615,UEKU,Pos back post/lat wdth <22in,OR (NR),DMEPOS_JAN.csv,408.51,408.51
4. DME,2025,2025-01-01,E2616,,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,554.73,554.73
4. DME,2025,2025-01-01,E2616,NUKE,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2616,NUKU,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,732.89,732.89
4. DME,2025,2025-01-01,E2616,,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,55.47,55.47
4. DME,2025,2025-01-01,E2616,RRKE,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2616,RRKU,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,73.28,73.28
4. DME,2025,2025-01-01,E2616,,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,416.05,416.05
4. DME,2025,2025-01-01,E2616,UEKE,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2616,UEKU,Pos back post/lat wdth>=22in,OR (NR),DMEPOS_JAN.csv,549.66,549.66
4. DME,2025,2025-01-01,E2619,,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,59.67,59.67
4. DME,2025,2025-01-01,E2619,NUKE,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2619,NUKU,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,61.78,61.78
4. DME,2025,2025-01-01,E2619,,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,5.97,5.97
4. DME,2025,2025-01-01,E2619,RRKE,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2619,RRKU,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,6.16,6.16
4. DME,2025,2025-01-01,E2619,,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,44.76,44.76
4. DME,2025,2025-01-01,E2619,UEKE,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2619,UEKU,Replace cover w/c seat cush,OR (NR),DMEPOS_JAN.csv,46.39,46.39
4. DME,2025,2025-01-01,E2620,,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,435.85,435.85
4. DME,2025,2025-01-01,E2620,NUKE,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2620,NUKU,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,659.54,659.54
4. DME,2025,2025-01-01,E2620,,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,43.59,43.59
4. DME,2025,2025-01-01,E2620,RRKE,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2620,RRKU,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,65.97,65.97
4. DME,2025,2025-01-01,E2620,,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,326.89,326.89
4. DME,2025,2025-01-01,E2620,UEKE,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2620,UEKU,Wc planar back cush wd <22in,OR (NR),DMEPOS_JAN.csv,494.69,494.69
4. DME,2025,2025-01-01,E2621,,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,508.78,508.78
4. DME,2025,2025-01-01,E2621,NUKE,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2621,NUKU,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,692.15,692.15
4. DME,2025,2025-01-01,E2621,,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,50.88,50.88
4. DME,2025,2025-01-01,E2621,RRKE,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2621,RRKU,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,69.21,69.21
4. DME,2025,2025-01-01,E2621,,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,381.59,381.59
4. DME,2025,2025-01-01,E2621,UEKE,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2621,UEKU,Wc planar back cush wd>=22in,OR (NR),DMEPOS_JAN.csv,519.13,519.13
4. DME,2025,2025-01-01,E2622,,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,378.53,378.53
4. DME,2025,2025-01-01,E2622,NUKE,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2622,NUKU,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,399.17,399.17
4. DME,2025,2025-01-01,E2622,,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,37.85,37.85
4. DME,2025,2025-01-01,E2622,RRKE,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2622,RRKU,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,39.94,39.94
4. DME,2025,2025-01-01,E2622,,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,283.9,283.9
4. DME,2025,2025-01-01,E2622,UEKE,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2622,UEKU,Adj skin pro w/c cus wd<22in,OR (NR),DMEPOS_JAN.csv,299.38,299.38
4. DME,2025,2025-01-01,E2623,,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,478.68,478.68
4. DME,2025,2025-01-01,E2623,NUKE,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2623,NUKU,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,507.91,507.91
4. DME,2025,2025-01-01,E2623,,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,47.87,47.87
4. DME,2025,2025-01-01,E2623,RRKE,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2623,RRKU,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,50.81,50.81
4. DME,2025,2025-01-01,E2623,,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,359.01,359.01
4. DME,2025,2025-01-01,E2623,UEKE,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2623,UEKU,Adj skin pro wc cus wd>=22in,OR (NR),DMEPOS_JAN.csv,380.94,380.94
4. DME,2025,2025-01-01,E2624,,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,384.65,384.65
4. DME,2025,2025-01-01,E2624,NUKE,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2624,NUKU,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,402.45,402.45
4. DME,2025,2025-01-01,E2624,,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,38.47,38.47
4. DME,2025,2025-01-01,E2624,RRKE,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2624,RRKU,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,40.26,40.26
4. DME,2025,2025-01-01,E2624,,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,288.49,288.49
4. DME,2025,2025-01-01,E2624,UEKE,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2624,UEKU,Adj skin pro/pos cus<22in,OR (NR),DMEPOS_JAN.csv,301.86,301.86
4. DME,2025,2025-01-01,E2625,,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,476.04,476.04
4. DME,2025,2025-01-01,E2625,NUKE,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2625,NUKU,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,509.48,509.48
4. DME,2025,2025-01-01,E2625,,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,47.61,47.61
4. DME,2025,2025-01-01,E2625,RRKE,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2625,RRKU,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,50.92,50.92
4. DME,2025,2025-01-01,E2625,,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,357.03,357.03
4. DME,2025,2025-01-01,E2625,UEKE,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,E2625,UEKU,Adj skin pro/pos wc cus>=22,OR (NR),DMEPOS_JAN.csv,382.12,382.12
4. DME,2025,2025-01-01,E2626,,Seo mobile arm sup att to wc,OR (NR),DMEPOS_JAN.csv,730.82,730.82
4. DME,2025,2025-01-01,E2626,NUKU,Seo mobile arm sup att to wc,OR (NR),DMEPOS_JAN.csv,867.85,867.85
4. DME,2025,2025-01-01,E2626,,Seo mobile arm sup att to wc,OR (NR),DMEPOS_JAN.csv,73.08,73.08
4. DME,2025,2025-01-01,E2626,RRKU,Seo mobile arm sup att to wc,OR (NR),DMEPOS_JAN.csv,86.75,86.75
4. DME,2025,2025-01-01,E2626,,Seo mobile arm sup att to wc,OR (NR),DMEPOS_JAN.csv,548.12,548.12
4. DME,2025,2025-01-01,E2626,UEKU,Seo mobile arm sup att to wc,OR (NR),DMEPOS_JAN.csv,650.8,650.8
4. DME,2025,2025-01-01,E2627,,Arm supp att to wc rancho ty,OR (NR),DMEPOS_JAN.csv,1158.28,1158.28
4. DME,2025,2025-01-01,E2627,NUKU,Arm supp att to wc rancho ty,OR (NR),DMEPOS_JAN.csv,1384.79,1384.79
4. DME,2025,2025-01-01,E2627,,Arm supp att to wc rancho ty,OR (NR),DMEPOS_JAN.csv,115.83,115.83
4. DME,2025,2025-01-01,E2627,RRKU,Arm supp att to wc rancho ty,OR (NR),DMEPOS_JAN.csv,138.53,138.53
4. DME,2025,2025-01-01,E2627,,Arm supp att to wc rancho ty,OR (NR),DMEPOS_JAN.csv,868.71,868.71
4. DME,2025,2025-01-01,E2627,UEKU,Arm supp att to wc rancho ty,OR (NR),DMEPOS_JAN.csv,1038.57,1038.57
4. DME,2025,2025-01-01,E2628,,Mobile arm supports reclinin,OR (NR),DMEPOS_JAN.csv,887.36,887.36
4. DME,2025,2025-01-01,E2628,NUKU,Mobile arm supports reclinin,OR (NR),DMEPOS_JAN.csv,1043.22,1043.22
4. DME,2025,2025-01-01,E2628,,Mobile arm supports reclinin,OR (NR),DMEPOS_JAN.csv,88.74,88.74
4. DME,2025,2025-01-01,E2628,RRKU,Mobile arm supports reclinin,OR (NR),DMEPOS_JAN.csv,104.3,104.3
4. DME,2025,2025-01-01,E2628,,Mobile arm supports reclinin,OR (NR),DMEPOS_JAN.csv,665.52,665.52
4. DME,2025,2025-01-01,E2628,UEKU,Mobile arm supports reclinin,OR (NR),DMEPOS_JAN.csv,782.39,782.39
4. DME,2025,2025-01-01,E2629,,Friction dampening arm supp,OR (NR),DMEPOS_JAN.csv,1133.45,1133.45
4. DME,2025,2025-01-01,E2629,NUKU,Friction dampening arm supp,OR (NR),DMEPOS_JAN.csv,1320.16,1320.16
4. DME,2025,2025-01-01,E2629,,Friction dampening arm supp,OR (NR),DMEPOS_JAN.csv,113.35,113.35
4. DME,2025,2025-01-01,E2629,RRKU,Friction dampening arm supp,OR (NR),DMEPOS_JAN.csv,132.01,132.01
4. DME,2025,2025-01-01,E2629,,Friction dampening arm supp,OR (NR),DMEPOS_JAN.csv,850.09,850.09
4. DME,2025,2025-01-01,E2629,UEKU,Friction dampening arm supp,OR (NR),DMEPOS_JAN.csv,990.11,990.11
4. DME,2025,2025-01-01,E2630,,Monosuspension arm/hand supp,OR (NR),DMEPOS_JAN.csv,760.72,760.72
4. DME,2025,2025-01-01,E2630,NUKU,Monosuspension arm/hand supp,OR (NR),DMEPOS_JAN.csv,923.2,923.2
4. DME,2025,2025-01-01,E2630,,Monosuspension arm/hand supp,OR (NR),DMEPOS_JAN.csv,76.07,76.07
4. DME,2025,2025-01-01,E2630,RRKU,Monosuspension arm/hand supp,OR (NR),DMEPOS_JAN.csv,92.3,92.3
4. DME,2025,2025-01-01,E2630,,Monosuspension arm/hand supp,OR (NR),DMEPOS_JAN.csv,570.54,570.54
4. DME,2025,2025-01-01,E2630,UEKU,Monosuspension arm/hand supp,OR (NR),DMEPOS_JAN.csv,692.39,692.39
4. DME,2025,2025-01-01,E2631,,Elevat proximal arm support,OR (NR),DMEPOS_JAN.csv,308.96,308.96
4. DME,2025,2025-01-01,E2631,NUKU,Elevat proximal arm support,OR (NR),DMEPOS_JAN.csv,313.91,313.91
4. DME,2025,2025-01-01,E2631,,Elevat proximal arm support,OR (NR),DMEPOS_JAN.csv,30.9,30.9
4. DME,2025,2025-01-01,E2631,RRKU,Elevat proximal arm support,OR (NR),DMEPOS_JAN.csv,31.37,31.37
4. DME,2025,2025-01-01,E2631,,Elevat proximal arm support,OR (NR),DMEPOS_JAN.csv,231.72,231.72
4. DME,2025,2025-01-01,E2631,UEKU,Elevat proximal arm support,OR (NR),DMEPOS_JAN.csv,235.41,235.41
4. DME,2025,2025-01-01,E2632,,Offset/lat rocker arm w/ela,OR (NR),DMEPOS_JAN.csv,197.25,197.25
4. DME,2025,2025-01-01,E2632,NUKU,Offset/lat rocker arm w/ela,OR (NR),DMEPOS_JAN.csv,199.59,199.59
4. DME,2025,2025-01-01,E2632,,Offset/lat rocker arm w/ela,OR (NR),DMEPOS_JAN.csv,19.72,19.72
4. DME,2025,2025-01-01,E2632,RRKU,Offset/lat rocker arm w/ela,OR (NR),DMEPOS_JAN.csv,19.97,19.97
4. DME,2025,2025-01-01,E2632,,Offset/lat rocker arm w/ela,OR (NR),DMEPOS_JAN.csv,147.94,147.94
4. DME,2025,2025-01-01,E2632,UEKU,Offset/lat rocker arm w/ela,OR (NR),DMEPOS_JAN.csv,149.69,149.69
4. DME,2025,2025-01-01,E2633,,Mobile arm support supinator,OR (NR),DMEPOS_JAN.csv,165.08,165.08
4. DME,2025,2025-01-01,E2633,NUKU,Mobile arm support supinator,OR (NR),DMEPOS_JAN.csv,199.17,199.17
4. DME,2025,2025-01-01,E2633,,Mobile arm support supinator,OR (NR),DMEPOS_JAN.csv,16.51,16.51
4. DME,2025,2025-01-01,E2633,RRKU,Mobile arm support supinator,OR (NR),DMEPOS_JAN.csv,19.93,19.93
4. DME,2025,2025-01-01,E2633,,Mobile arm support supinator,OR (NR),DMEPOS_JAN.csv,123.81,123.81
4. DME,2025,2025-01-01,E2633,UEKU,Mobile arm support supinator,OR (NR),DMEPOS_JAN.csv,149.4,149.4
4. DME,2025,2025-01-01,E3000,,Speech volume modulation sys,OR (NR),DMEPOS_JAN.csv,240.04,240.04
4. DME,2025,2025-01-01,K0001,,Standard wheelchair,OR (NR),DMEPOS_JAN.csv,27.22,27.22
4. DME,2025,2025-01-01,K0002,,Stnd hemi (low seat) whlchr,OR (NR),DMEPOS_JAN.csv,52.72,52.72
4. DME,2025,2025-01-01,K0003,,Lightweight wheelchair,OR (NR),DMEPOS_JAN.csv,40.86,40.86
4. DME,2025,2025-01-01,K0004,,High strength ltwt whlchr,OR (NR),DMEPOS_JAN.csv,50.4,50.4
4. DME,2025,2025-01-01,K0005,,Ultralightweight wheelchair,OR (NR),DMEPOS_JAN.csv,2539.87,2539.87
4. DME,2025,2025-01-01,K0005,,Ultralightweight wheelchair,OR (NR),DMEPOS_JAN.csv,253.99,253.99
4. DME,2025,2025-01-01,K0005,,Ultralightweight wheelchair,OR (NR),DMEPOS_JAN.csv,1904.93,1904.93
4. DME,2025,2025-01-01,K0006,,Heavy duty wheelchair,OR (NR),DMEPOS_JAN.csv,80.5,80.5
4. DME,2025,2025-01-01,K0007,,Extra heavy duty wheelchair,OR (NR),DMEPOS_JAN.csv,112.12,112.12
4. DME,2025,2025-01-01,K0009,,Other manual wheelchair/base,OR (NR),DMEPOS_JAN.csv,99.86,99.86
4. DME,2025,2025-01-01,K0010,,Stnd wt frame power whlchr,OR (NR),DMEPOS_JAN.csv,595.19,595.19
4. DME,2025,2025-01-01,K0011,,Stnd wt pwr whlchr w control,OR (NR),DMEPOS_JAN.csv,715.75,715.75
4. DME,2025,2025-01-01,K0011,RRKF,Stnd wt pwr whlchr w control,OR (NR),DMEPOS_JAN.csv,794.64,794.64
4. DME,2025,2025-01-01,K0012,,Ltwt portbl power whlchr,OR (NR),DMEPOS_JAN.csv,453.97,453.97
4. DME,2025,2025-01-01,K0015,,Detach non-adj ht armrst rep,OR (NR),DMEPOS_JAN.csv,16.79,16.79
4. DME,2025,2025-01-01,K0015,RRKE,Detach non-adj ht armrst rep,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,K0015,RRKU,Detach non-adj ht armrst rep,OR (NR),DMEPOS_JAN.csv,21.5,21.5
4. DME,2025,2025-01-01,K0017,,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,57.45,57.45
4. DME,2025,2025-01-01,K0017,NUKE,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,K0017,NUKU,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,60.52,60.52
4. DME,2025,2025-01-01,K0017,,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,5.74,5.74
4. DME,2025,2025-01-01,K0017,RRKE,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,K0017,RRKU,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,6.05,6.05
4. DME,2025,2025-01-01,K0017,,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,43.09,43.09
4. DME,2025,2025-01-01,K0017,UEKE,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,K0017,UEKU,Detach adjust armrest base,OR (NR),DMEPOS_JAN.csv,45.39,45.39
4. DME,2025,2025-01-01,K0018,,Detach adjust armrst upper,OR (NR),DMEPOS_JAN.csv,32.47,32.47
4. DME,2025,2025-01-01,K0018,NUKE,Detach adjust armrst upper,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,K0018,NUKU,Detach adjust armrst upper,OR (NR),DMEPOS_JAN.csv,33.84,33.84
4. DME,2025,2025-01-01,K0018,,Detach adjust armrst upper,OR (NR),DMEPOS_JAN.csv,3.25,3.25
