CMS SCHEDULE,YEAR,EFF_DATE,GEOGRAPHY,HCPCS,MOD,SHORTDESC,WORK RVU,NON-FAC PE RVU,FACILITY PE RVU,MP RVU,PW GPCI,PE GPCI,MP GPCI,CONV FACTOR,FILE_NAME,NF RVUS,F RVUS,NF RATE,F RATE
1. PFS,2025,2025-01-01,NATIONAL,50340,,Recipient nephrectomy,14.04,11.65,11.65,3.57,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.259999999999998,29.259999999999998,946.45859,946.45859
1. PFS,2025,2025-01-01,NATIONAL,50360,,Rnl altrnsplj w/o rcp nfrct,39.88,23.99,23.99,9.74,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,73.61,73.61,2381.025865,2381.025865
1. PFS,2025,2025-01-01,NATIONAL,50365,,Rnl altrnsplj w/rcp nfrct,46.13,30.49,30.49,11.22,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,87.84,87.84,2841.31656,2841.31656
1. PFS,2025,2025-01-01,NATIONAL,50370,,Rmvl transplanted rnl algrft,18.88,13.57,13.57,4.51,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.96,36.96,1195.52664,1195.52664
1. PFS,2025,2025-01-01,NATIONAL,50380,,Rnl autotrnsplj rimpltj kdn,30.11,24.26,24.26,7.68,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,62.050000000000004,62.050000000000004,2007.100325,2007.100325
1. PFS,2025,2025-01-01,NATIONAL,50382,,Change ureter stent percut,5.25,22.91,1.57,0.56,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,28.72,7.380000000000001,928.9914799999999,238.71717
1. PFS,2025,2025-01-01,NATIONAL,50384,,Remove ureter stent percut,4.75,19.39,1.41,0.51,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.650000000000002,6.67,797.341225,215.75115499999998
1. PFS,2025,2025-01-01,NATIONAL,50385,,Change stent via transureth,4.19,24.35,1.7,0.5,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.040000000000003,6.390000000000001,939.3423600000001,206.69413500000002
1. PFS,2025,2025-01-01,NATIONAL,50386,,Remove stent via transureth,3.05,18.25,1.41,0.38,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.68,4.84,701.27212,156.55705999999998
1. PFS,2025,2025-01-01,NATIONAL,50387,,Change nephroureteral cath,1.75,13.81,0.51,0.18,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.74,2.44,509.13391,78.92546
1. PFS,2025,2025-01-01,NATIONAL,50389,,Remove renal tube w/fluoro,1.1,10.57,0.35,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,11.8,1.58,381.6887,51.10747
1. PFS,2025,2025-01-01,NATIONAL,50390,,Drainage of kidney lesion,1.96,0.62,0.62,0.2,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.7800000000000002,2.7800000000000002,89.92327,89.92327
1. PFS,2025,2025-01-01,NATIONAL,50391,,Instll rx agnt into rnal tub,1.96,1.55,0.71,0.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.7399999999999998,2.9,120.97590999999998,93.80484999999999
1. PFS,2025,2025-01-01,NATIONAL,50396,,Measure kidney pressure,2.09,1.17,1.17,0.18,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.44,3.44,111.27195999999999,111.27195999999999
1. PFS,2025,2025-01-01,NATIONAL,50400,,Revision of kidney/ureter,21.27,10.73,10.73,2.56,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.56,34.56,1117.89504,1117.89504
1. PFS,2025,2025-01-01,NATIONAL,50405,,Revision of kidney/ureter,25.86,12.71,12.71,3.12,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,41.69,41.69,1348.5255849999999,1348.5255849999999
1. PFS,2025,2025-01-01,NATIONAL,50430,,Njx px nfrosgrm &/urtrgrm,2.9,15.1,1.34,0.3,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,18.3,4.54,591.94095,146.85311
1. PFS,2025,2025-01-01,NATIONAL,50431,,Njx px nfrosgrm &/urtrgrm,1.1,8.05,0.75,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,9.280000000000001,1.98,300.17552,64.04607
1. PFS,2025,2025-01-01,NATIONAL,50432,,Plmt nephrostomy catheter,4.0,21.69,1.61,0.4,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.09,6.010000000000001,843.920185,194.402465
1. PFS,2025,2025-01-01,NATIONAL,50433,,Plmt nephroureteral catheter,5.05,26.93,1.91,0.51,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,32.49,7.47,1050.937785,241.62835499999997
1. PFS,2025,2025-01-01,NATIONAL,50434,,Convert nephrostomy catheter,3.75,21.94,1.47,0.39,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.080000000000002,5.609999999999999,843.59672,181.46386499999997
1. PFS,2025,2025-01-01,NATIONAL,50435,,Exchange nephrostomy cath,1.82,15.09,0.94,0.18,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.09,2.94,552.801685,95.09871
1. PFS,2025,2025-01-01,NATIONAL,50436,,Dilat xst trc ndurlgc px,2.78,1.42,1.42,0.29,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.489999999999999,4.489999999999999,145.23578499999996,145.23578499999996
1. PFS,2025,2025-01-01,NATIONAL,50437,,Dilat xst trc new access rcs,4.85,2.09,2.09,0.52,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,7.459999999999999,7.459999999999999,241.30488999999997,241.30488999999997
1. PFS,2025,2025-01-01,NATIONAL,50500,,Repair of kidney wound,21.22,12.28,12.28,5.4,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,38.9,38.9,1258.27885,1258.27885
1. PFS,2025,2025-01-01,NATIONAL,50520,,Close kidney-skin fistula,18.88,11.4,11.4,4.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,35.08,35.08,1134.7152199999998,1134.7152199999998
1. PFS,2025,2025-01-01,NATIONAL,50525,,Close nephrovisceral fistula,24.39,13.8,13.8,6.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,44.42,44.42,1436.83153,1436.83153
1. PFS,2025,2025-01-01,NATIONAL,50526,,Close nephrovisceral fistula,26.31,14.53,14.53,6.71,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,47.55,47.55,1538.076075,1538.076075
1. PFS,2025,2025-01-01,NATIONAL,50540,,Revision of horseshoe kidney,21.1,10.66,10.66,2.55,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.31,34.31,1109.808415,1109.808415
1. PFS,2025,2025-01-01,NATIONAL,50541,,Laparo ablate renal cyst,16.86,8.51,8.51,2.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.47,27.47,888.5583549999999,888.5583549999999
1. PFS,2025,2025-01-01,NATIONAL,50542,,Laparo ablate renal mass,21.36,10.92,10.92,2.6,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.88,34.88,1128.24592,1128.24592
1. PFS,2025,2025-01-01,NATIONAL,50543,,Laparo partial nephrectomy,27.41,13.79,13.79,3.32,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,44.52,44.52,1440.06618,1440.06618
1. PFS,2025,2025-01-01,NATIONAL,50544,,Laparoscopy pyeloplasty,23.37,10.84,10.84,2.82,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,37.03,37.03,1197.790895,1197.790895
1. PFS,2025,2025-01-01,NATIONAL,50545,,Laparo radical nephrectomy,25.06,11.71,11.71,3.08,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,39.849999999999994,39.849999999999994,1289.0080249999999,1289.0080249999999
1. PFS,2025,2025-01-01,NATIONAL,50546,,Laparoscopic nephrectomy,21.87,11.28,11.28,2.89,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.04,36.04,1165.76786,1165.76786
1. PFS,2025,2025-01-01,NATIONAL,50547,,Laparo removal donor kidney,26.34,16.78,16.78,6.11,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,49.230000000000004,49.230000000000004,1592.418195,1592.418195
1. PFS,2025,2025-01-01,NATIONAL,50548,,Laparo remove w/ureter,25.36,11.57,11.57,3.11,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,40.04,40.04,1295.15386,1295.15386
1. PFS,2025,2025-01-01,NATIONAL,50551,,Kidney endoscopy,5.59,4.66,2.46,0.67,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.92,8.72,353.22378,282.06148
1. PFS,2025,2025-01-01,NATIONAL,50553,,Kidney endoscopy,5.98,5.0,2.62,0.71,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,11.690000000000001,9.310000000000002,378.13058500000005,301.14591500000006
1. PFS,2025,2025-01-01,NATIONAL,50555,,Kidney endoscopy & biopsy,6.52,5.17,2.81,0.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.49,10.13,404.007785,327.670045
1. PFS,2025,2025-01-01,NATIONAL,50557,,Kidney endoscopy & treatment,6.61,5.29,2.84,0.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.700000000000001,10.25,410.80055000000004,331.551625
1. PFS,2025,2025-01-01,NATIONAL,50561,,Kidney endoscopy & treatment,7.58,5.89,3.19,0.91,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.379999999999999,11.68,465.14266999999995,377.80712
1. PFS,2025,2025-01-01,NATIONAL,50562,,Renal scope w/tumor resect,10.9,4.97,4.97,1.31,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.18,17.18,555.71287,555.71287
1. PFS,2025,2025-01-01,NATIONAL,50570,,Kidney endoscopy,9.53,3.86,3.86,1.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.54,14.54,470.31810999999993,470.31810999999993
1. PFS,2025,2025-01-01,NATIONAL,50572,,Kidney endoscopy,10.33,4.15,4.15,1.26,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.74,15.74,509.13391,509.13391
1. PFS,2025,2025-01-01,NATIONAL,50574,,Kidney endoscopy & biopsy,11.0,4.38,4.38,1.34,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,16.72,16.72,540.8334799999999,540.8334799999999
1. PFS,2025,2025-01-01,NATIONAL,50575,,Kidney endoscopy,13.96,5.45,5.45,1.7,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.11,21.11,682.834615,682.834615
1. PFS,2025,2025-01-01,NATIONAL,50576,,Kidney endoscopy & treatment,10.97,4.37,4.37,1.34,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,16.68,16.68,539.53962,539.53962
1. PFS,2025,2025-01-01,NATIONAL,50580,,Kidney endoscopy & treatment,11.84,4.68,4.68,1.43,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.95,17.95,580.6196749999999,580.6196749999999
1. PFS,2025,2025-01-01,NATIONAL,50590,,Fragmenting of kidney stone,9.77,11.22,6.31,1.17,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,22.160000000000004,17.25,716.7984400000001,557.977125
1. PFS,2025,2025-01-01,NATIONAL,50592,,Perc rf ablate renal tumor,6.55,72.24,2.91,0.65,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,79.44,10.110000000000001,2569.60596,327.023115
1. PFS,2025,2025-01-01,NATIONAL,50593,,Perc cryo ablate renal tum,8.88,96.84,3.74,0.89,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,106.61,13.510000000000002,3448.460365,437.00121500000006
1. PFS,2025,2025-01-01,NATIONAL,50600,,Exploration of ureter,17.17,8.84,8.84,2.09,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,28.1,28.1,908.93665,908.93665
1. PFS,2025,2025-01-01,NATIONAL,50605,,Insert ureteral support,16.79,9.76,9.76,3.78,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,30.33,30.33,981.0693449999999,981.0693449999999
1. PFS,2025,2025-01-01,NATIONAL,50606,,Endoluminal bx urtr rnl plvs,3.16,10.65,0.56,0.39,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.200000000000001,4.11,459.32030000000003,132.944115
1. PFS,2025,2025-01-01,NATIONAL,50610,,Removal of ureter stone,17.25,8.96,8.96,2.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,28.310000000000002,28.310000000000002,915.729415,915.729415
1. PFS,2025,2025-01-01,NATIONAL,50620,,Removal of ureter stone,16.43,8.66,8.66,1.98,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.07,27.07,875.6197549999999,875.6197549999999
1. PFS,2025,2025-01-01,NATIONAL,50630,,Removal of ureter stone,16.21,8.58,8.58,1.96,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.75,26.75,865.268875,865.268875
1. PFS,2025,2025-01-01,NATIONAL,50650,,Removal of ureter,18.82,9.94,9.94,2.34,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,31.099999999999998,31.099999999999998,1005.9761499999998,1005.9761499999998
1. PFS,2025,2025-01-01,NATIONAL,50660,,Removal of ureter,21.02,10.63,10.63,2.53,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.18,34.18,1105.60337,1105.60337
1. PFS,2025,2025-01-01,NATIONAL,50684,,Injection for ureter x-ray,0.76,2.9,0.68,0.08,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.74,1.52,120.97591,49.16668
1. PFS,2025,2025-01-01,NATIONAL,50686,,Measure ureter pressure,1.51,2.59,0.97,0.18,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.279999999999999,2.66,138.44301999999996,86.04169
1. PFS,2025,2025-01-01,NATIONAL,50688,,Change of ureter tube/stent,1.2,1.02,1.02,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.3499999999999996,2.3499999999999996,76.01427499999998,76.01427499999998
1. PFS,2025,2025-01-01,NATIONAL,50690,,Injection for ureter x-ray,1.16,2.24,0.82,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.5300000000000002,2.11,114.18314500000001,68.251115
1. PFS,2025,2025-01-01,NATIONAL,50693,,Plmt ureteral stent prq,3.96,24.14,1.62,0.4,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,28.5,5.98,921.8752499999999,193.43207
1. PFS,2025,2025-01-01,NATIONAL,50694,,Plmt ureteral stent prq,5.25,26.31,2.04,0.52,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,32.08,7.8100000000000005,1037.67572,252.62616500000001
1. PFS,2025,2025-01-01,NATIONAL,50695,,Plmt ureteral stent prq,6.8,31.02,2.54,0.67,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,38.49,10.01,1245.016785,323.788465
1. PFS,2025,2025-01-01,NATIONAL,50700,,Revision of ureter,16.69,9.08,9.08,2.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.790000000000003,27.790000000000003,898.9092350000001,898.9092350000001
1. PFS,2025,2025-01-01,NATIONAL,50705,,Ureteral embolization/occl,4.03,48.27,0.72,0.5,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,52.800000000000004,5.25,1707.8952000000002,169.81912499999999
1. PFS,2025,2025-01-01,NATIONAL,50706,,Balloon dilate urtrl strix,3.8,19.84,1.1,0.39,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,24.03,5.29,777.286395,171.112985
1. PFS,2025,2025-01-01,NATIONAL,50715,,Release of ureter,20.64,11.98,11.98,3.76,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.38,36.38,1176.76567,1176.76567
1. PFS,2025,2025-01-01,NATIONAL,50722,,Release of ureter,17.95,9.69,9.69,3.0,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,30.64,30.64,991.09676,991.09676
1. PFS,2025,2025-01-01,NATIONAL,50725,,Release/revise ureter,20.2,10.34,10.34,2.43,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,32.97,32.97,1066.464105,1066.464105
1. PFS,2025,2025-01-01,NATIONAL,50727,,Revise ureter,8.28,6.1,6.1,1.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,15.43,15.43,499.106495,499.106495
1. PFS,2025,2025-01-01,NATIONAL,50728,,Revise ureter,12.18,7.45,7.45,1.47,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.099999999999998,21.099999999999998,682.5111499999999,682.5111499999999
1. PFS,2025,2025-01-01,NATIONAL,50740,,Fusion of ureter & kidney,20.07,11.85,11.85,5.11,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,37.03,37.03,1197.790895,1197.790895
1. PFS,2025,2025-01-01,NATIONAL,50750,,Fusion of ureter & kidney,21.22,10.71,10.71,2.56,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.49,34.49,1115.630785,1115.630785
1. PFS,2025,2025-01-01,NATIONAL,50760,,Ureteroureterostomy,20.07,10.67,10.67,3.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,33.84,33.84,1094.60556,1094.60556
1. PFS,2025,2025-01-01,NATIONAL,50770,,Splicing of ureters,21.22,10.71,10.71,2.56,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,34.49,34.49,1115.630785,1115.630785
1. PFS,2025,2025-01-01,NATIONAL,50780,,Reimplant ureter in bladder,19.95,10.51,10.51,2.93,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,33.39,33.39,1080.049635,1080.049635
1. PFS,2025,2025-01-01,NATIONAL,50782,,Reimplant ureter in bladder,19.66,10.14,10.14,2.38,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,32.18,32.18,1040.91037,1040.91037
1. PFS,2025,2025-01-01,NATIONAL,50783,,Reimplant ureter in bladder,20.7,10.52,10.52,2.48,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,33.699999999999996,33.699999999999996,1090.0770499999999,1090.0770499999999
1. PFS,2025,2025-01-01,NATIONAL,50785,,Reimplant ureter in bladder,22.23,11.18,11.18,2.98,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.38999999999999,36.38999999999999,1177.0891349999997,1177.0891349999997
1. PFS,2025,2025-01-01,NATIONAL,50800,,Implant ureter in bowel,16.41,9.3,9.3,1.98,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.69,27.69,895.674585,895.674585
1. PFS,2025,2025-01-01,NATIONAL,50810,,Fusion of ureter & bowel,22.61,14.16,14.16,5.75,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,42.519999999999996,42.519999999999996,1375.3731799999998,1375.3731799999998
1. PFS,2025,2025-01-01,NATIONAL,50815,,Urine shunt to intestine,22.26,11.73,11.73,2.68,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.67,36.67,1186.146155,1186.146155
1. PFS,2025,2025-01-01,NATIONAL,50820,,Construct bowel bladder,24.07,12.13,12.13,3.09,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,39.290000000000006,39.290000000000006,1270.8939850000002,1270.8939850000002
1. PFS,2025,2025-01-01,NATIONAL,50825,,Construct bowel bladder,30.68,14.77,14.77,3.71,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,49.160000000000004,49.160000000000004,1590.1539400000001,1590.1539400000001
1. PFS,2025,2025-01-01,NATIONAL,50830,,Revise urine flow,33.77,15.87,15.87,4.09,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,53.730000000000004,53.730000000000004,1737.977445,1737.977445
1. PFS,2025,2025-01-01,NATIONAL,50840,,Replace ureter by bowel,22.39,11.78,11.78,2.72,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.89,36.89,1193.262385,1193.262385
1. PFS,2025,2025-01-01,NATIONAL,50845,,Appendico-vesicostomy,22.46,12.45,12.45,2.73,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,37.63999999999999,37.63999999999999,1217.5222599999997,1217.5222599999997
1. PFS,2025,2025-01-01,NATIONAL,50860,,Transplant ureter to skin,17.08,9.22,9.22,2.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,28.369999999999997,28.369999999999997,917.6702049999999,917.6702049999999
1. PFS,2025,2025-01-01,NATIONAL,50900,,Repair of ureter,15.04,8.48,8.48,1.8,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,25.32,25.32,819.01338,819.01338
1. PFS,2025,2025-01-01,NATIONAL,50920,,Closure ureter/skin fistula,15.81,8.76,8.76,1.91,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.48,26.48,856.53532,856.53532
1. PFS,2025,2025-01-01,NATIONAL,50930,,Closure ureter/bowel fistula,20.19,10.33,10.33,2.43,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,32.95,32.95,1065.8171750000001,1065.8171750000001
1. PFS,2025,2025-01-01,NATIONAL,50940,,Release of ureter,15.93,8.8,8.8,1.92,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,26.65,26.65,862.0342249999999,862.0342249999999
1. PFS,2025,2025-01-01,NATIONAL,50945,,Laparoscopy ureterolithotomy,17.97,8.89,8.89,2.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,29.02,29.02,938.69543,938.69543
1. PFS,2025,2025-01-01,NATIONAL,50947,,Laparo new ureter/bladder,25.78,12.36,12.36,3.14,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,41.28,41.28,1335.26352,1335.26352
1. PFS,2025,2025-01-01,NATIONAL,50948,,Laparo new ureter/bladder,23.82,11.31,11.31,3.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,38.150000000000006,38.150000000000006,1234.0189750000002,1234.0189750000002
1. PFS,2025,2025-01-01,NATIONAL,50951,,Endoscopy of ureter,5.83,4.9,2.56,0.71,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,11.440000000000001,9.100000000000001,370.04396,294.35315
1. PFS,2025,2025-01-01,NATIONAL,50953,,Endoscopy of ureter,6.23,5.13,2.71,0.76,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.12,9.700000000000001,392.03957999999994,313.76105
1. PFS,2025,2025-01-01,NATIONAL,50955,,Ureter endoscopy & biopsy,6.74,5.35,2.89,0.82,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.91,10.450000000000001,417.593315,338.02092500000003
1. PFS,2025,2025-01-01,NATIONAL,50957,,Ureter endoscopy & treatment,6.78,5.43,2.9,0.82,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,13.030000000000001,10.5,421.474895,339.63824999999997
1. PFS,2025,2025-01-01,NATIONAL,50961,,Ureter endoscopy & treatment,6.04,4.92,2.6,0.71,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,11.670000000000002,9.350000000000001,377.48365500000006,302.43977500000005
1. PFS,2025,2025-01-01,NATIONAL,50970,,Ureter endoscopy,7.13,2.99,2.99,0.86,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.98,10.98,355.16457,355.16457
1. PFS,2025,2025-01-01,NATIONAL,50972,,Ureter endoscopy & catheter,6.88,2.9,2.9,0.83,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.61,10.61,343.19636499999996,343.19636499999996
1. PFS,2025,2025-01-01,NATIONAL,50974,,Ureter endoscopy & biopsy,9.16,3.72,3.72,1.12,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.0,14.0,452.851,452.851
1. PFS,2025,2025-01-01,NATIONAL,50976,,Ureter endoscopy & treatment,9.03,3.68,3.68,1.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,13.809999999999999,13.809999999999999,446.70516499999997,446.70516499999997
1. PFS,2025,2025-01-01,NATIONAL,50980,,Ureter endoscopy & treatment,6.84,2.88,2.88,0.82,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.54,10.54,340.93210999999997,340.93210999999997
1. PFS,2025,2025-01-01,NATIONAL,51020,,Cystotomy/cystostomy w/fulg,7.69,5.63,5.63,0.91,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.23,14.23,460.29069499999997,460.29069499999997
1. PFS,2025,2025-01-01,NATIONAL,51040,,Incise & drain bladder,4.49,3.82,3.82,0.55,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,8.860000000000001,8.860000000000001,286.58999000000006,286.58999000000006
1. PFS,2025,2025-01-01,NATIONAL,51045,,Incise bladder/drain ureter,7.81,5.87,5.87,1.18,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.86,14.86,480.66898999999995,480.66898999999995
1. PFS,2025,2025-01-01,NATIONAL,51050,,Removal of bladder stone,7.97,5.35,5.35,0.98,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.3,14.3,462.55495,462.55495
1. PFS,2025,2025-01-01,NATIONAL,51060,,Removal of ureter stone,9.95,6.45,6.45,1.21,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.61,17.61,569.621865,569.621865
1. PFS,2025,2025-01-01,NATIONAL,51065,,Remove ureter calculus,9.95,6.37,6.37,1.21,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,17.53,17.53,567.034145,567.034145
1. PFS,2025,2025-01-01,NATIONAL,51080,,Drainage of bladder abscess,6.71,4.89,4.89,0.81,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.41,12.41,401.42006499999997,401.42006499999997
1. PFS,2025,2025-01-01,NATIONAL,51100,,Drain bladder by needle,0.78,1.32,0.28,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.2,1.1600000000000001,71.1623,37.52194
1. PFS,2025,2025-01-01,NATIONAL,51101,,Drain bladder by trocar/cath,1.02,3.36,0.37,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.51,1.52,145.882715,49.16668
1. PFS,2025,2025-01-01,NATIONAL,51102,,Drain bl w/cath insertion,2.7,4.08,1.22,0.29,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,7.07,4.21,228.689755,136.178765
1. PFS,2025,2025-01-01,NATIONAL,51500,,Removal of bladder cyst,11.05,6.84,6.84,1.35,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,19.240000000000002,19.240000000000002,622.34666,622.34666
